line         score     log(score)
 avg  4.922996e-11     -23.734519
 tot  0.000000e+00 -688301.042368

  line         score  log(score)
 21904  7.173593e-10  -21.055444
 21905  3.389229e-05  -10.292323
 21906  1.378239e-12  -27.310215
 21907  1.545907e-14  -31.800580
 21908  2.563337e-06  -12.874201
 21909  9.572634e-08  -16.161772
 21910  5.085112e-24  -53.635725
 21911  2.146848e-05  -10.748925
 21912  2.405740e-09  -19.845408
 21913  4.070682e-07  -14.714285
 21914  9.575316e-13  -27.674418
 21915  1.538633e-10  -22.594957
 21916  1.324356e-13  -29.652680
 21917  8.723976e-06  -11.649435
 21918  6.377161e-15  -32.686053
 21919  4.617981e-25  -56.034670
 21920  1.130634e-06  -13.692732
 21921  4.653405e-09  -19.185667
 21922  7.663038e-11  -23.292028
 21923  1.504831e-03   -6.499074
 21924  2.216737e-09  -19.927230
 21925  7.026937e-07  -14.168345
 21926  9.716429e-19  -41.475299
 21927  2.136479e-18  -40.687372
 21928  2.826098e-06  -12.776614
 21929  1.249251e-09  -20.500722
 21930  1.299300e-03   -6.645929
 21931  4.734467e-07  -14.563227
 21932  8.817513e-09  -18.546526
 21933  6.605732e-11  -23.440498
 21934  4.288729e-15  -33.082786
 21935  1.829102e-10  -22.422026
 21936  2.744482e-07  -15.108503
 21937  1.691384e-07  -15.592549
 21938  6.433878e-37  -83.334071
 21939  5.570901e-11  -23.610879
 21940  3.378830e-41  -93.188459
 21941  6.496675e-08  -16.549390
 21942  2.531042e-09  -19.794635
 21943  4.296652e-32  -72.224887
 21944  3.174372e-10  -21.870741
 21945  8.090288e-17  -37.053282
 21946  3.081945e-15  -33.413215
 21947  4.267735e-05  -10.061842
 21948  1.934202e-24  -54.602348
 21949  3.086510e-04   -8.083300
 21950  7.780690e-16  -34.789716
 21951  5.068290e-06  -12.192507
 21952  6.512016e-15  -32.665127
 21953  2.217256e-39  -89.004548
 21954  6.891509e-12  -25.700731
 21955  5.627822e-15  -32.811054
 21956  4.931775e-10  -21.430152
 21957  1.396277e-16  -36.507552
 21958  5.868219e-13  -28.164055
 21959  4.644020e-19  -42.213536
 21960  1.163139e-08  -18.269559
 21961  1.246504e-03   -6.687412
 21962  1.044016e-08  -18.377605
 21963  1.237051e-20  -45.838971
 21964  1.442799e-10  -22.659266
 21965  2.668181e-07  -15.136699
 21966  2.806440e-12  -26.599105
 21967  1.404382e-04   -8.870743
 21968  7.468916e-22  -48.646122
 21969  4.717320e-04   -7.659099
 21970  1.860063e-24  -54.641432
 21971  1.339902e-16  -36.548765
 21972  1.265488e-14  -32.000733
 21973  2.310124e-18  -40.609230
 21974  8.256692e-15  -32.427752
 21975  1.721072e-09  -20.180318
 21976  1.085394e-18  -41.364589
 21977  1.830939e-13  -29.328777
 21978  5.295002e-13  -28.266843
 21979  5.741326e-28  -62.724692
 21980  4.453051e-07  -14.624506
 21981  1.150666e-22  -50.516531
 21982  2.824630e-08  -17.382303
 21983  3.593645e-17  -37.864780
 21984  1.187389e-16  -36.669605
 21985  1.002120e-12  -27.628904
 21986  2.532504e-27  -61.240589
 21987  4.213696e-13  -28.495266
 21988  1.050996e-18  -41.396794
 21989  1.030582e-11  -25.298312
 21990  1.414361e-11  -24.981758
 21991  1.244881e-05  -11.293885
 21992  5.663419e-09  -18.989238
 21993  2.070719e-19  -43.021221
 21994  4.011458e-09  -19.334111
 21995  2.120133e-03   -6.156276
 21996  6.305475e-15  -32.697358
 21997  4.916538e-09  -19.130661
 21998  1.713376e-10  -22.487385
 21999  3.551237e-15  -33.271480
 22000  1.261060e-12  -27.399068
 22001  5.154056e-14  -30.596407
 22002  6.511998e-11  -23.454790
 22003  2.601184e-07  -15.162129
 22004  5.454568e-08  -16.724227
 22005  5.125290e-05   -9.878738
 22006  2.533275e-10  -22.096338
 22007  1.004159e-14  -32.232041
 22008  3.517508e-22  -49.399119
 22009  1.563877e-10  -22.578683
 22010  1.169998e-06  -13.658509
 22011  2.412477e-06  -12.934856
 22012  1.251361e-05  -11.288694
 22013  2.754140e-09  -19.710160
 22014  2.062113e-37  -84.471917
 22015  1.584314e-13  -29.473455
 22016  5.215900e-13  -28.281895
 22017  3.431884e-03   -5.674646
 22018  2.967760e-08  -17.332873
 22019  2.278637e-04   -8.386763
 22020  1.550541e-14  -31.797587
 22021  3.288450e-08  -17.230264
 22022  3.693971e-23  -51.652755
 22023  1.492009e-02   -4.205047
 22024  1.105226e-23  -52.859407
 22025  2.209730e-20  -45.258831
 22026  1.786575e-28  -63.892082
 22027  8.499832e-16  -34.701315
 22028  7.435969e-59 -133.846192
 22029  2.194162e-08  -17.634880
 22030  5.883161e-28  -62.700288
 22031  1.498020e-04   -8.806196
 22032  1.039535e-30  -69.038780
 22033  1.126764e-11  -25.209087
 22034  4.029309e-23  -51.565862
 22035  1.940492e-08  -17.757739
 22036  3.465706e-23  -51.716541
 22037  4.060534e-18  -40.045217
 22038  1.016697e-08  -18.404121
 22039  3.131707e-06  -12.673932
 22040  2.104781e-17  -38.399735
 22041  4.259677e-14  -30.786998
 22042  1.170644e-08  -18.263127
 22043  2.684517e-08  -17.433180
 22044  9.756637e-10  -20.747903
 22045  1.106714e-15  -34.437381
 22046  8.401854e-09  -18.594813
 22047  3.872234e-06  -12.461679
 22048  1.006557e-06  -13.808975
 22049  4.189620e-09  -19.290656
 22050  1.138573e-02   -4.475395
 22051  5.027389e-04   -7.595440
 22052  1.622156e-20  -45.567946
 22053  8.269006e-07  -14.005581
 22054  1.678268e-09  -20.205503
 22055  5.734928e-04   -7.463765
 22056  5.248404e-23  -51.301533
 22057  5.135062e-06  -12.179419
 22058  1.273345e-18  -41.204885
 22059  3.723904e-03   -5.592983
 22060  1.113597e-20  -45.944106
 22061  6.651358e-31  -69.485317
 22062  1.525907e-24  -54.839453
 22063  2.433374e-25  -56.675349
 22064  3.966965e-28  -63.094381
 22065  1.829677e-02   -4.001031
 22066  3.406659e-03   -5.682023
 22067  4.244740e-03   -5.462075
 22068  1.553760e-06  -13.374833
 22069  7.050333e-08  -16.467606
 22070  2.455956e-09  -19.824750
 22071  1.757442e-16  -36.277502
 22072  1.873551e-18  -40.818696
 22073  5.153659e-21  -46.714580
 22074  5.233415e-07  -14.463032
 22075  2.633704e-07  -15.149704
 22076  6.451337e-33  -74.121021
 22077  4.651443e-04   -7.673163
 22078  8.708926e-25  -55.400279
 22079  1.468506e-05  -11.128680
 22080  5.963938e-14  -30.450460
 22081  1.447995e-10  -22.655671
 22082  2.164152e-05  -10.740897
 22083  3.759809e-10  -21.701483
 22084  1.333012e-12  -27.343580
 22085  4.837599e-14  -30.659773
 22086  2.160656e-11  -24.558024
 22087  3.735490e-04   -7.892461
 22088  3.875912e-16  -35.486581
 22089  2.597698e-11  -24.373811
 22090  1.275762e-12  -27.387478
 22091  8.803713e-08  -16.245507
 22092  1.153263e-25  -57.422032
 22093  8.821198e-05   -9.335768
 22094  6.562464e-11  -23.447070
 22095  1.390525e-05  -11.183244
 22096  1.369303e-17  -38.829645
 22097  2.001894e-06  -13.121417
 22098  5.399079e-40  -90.417175
 22099  1.155090e-02   -4.460992
 22100  1.016808e-09  -20.706598
 22101  1.414720e-22  -50.309941
 22102  2.215994e-06  -13.019809
 22103  2.631830e-05  -10.545246
 22104  8.776879e-04   -7.038219
 22105  5.893988e-07  -14.344163
 22106  1.019110e-14  -32.217262
 22107  1.840767e-02   -3.994988
 22108  1.000837e-08  -18.419844
 22109  1.030616e-09  -20.693109
 22110  1.969416e-12  -26.953284
 22111  4.515181e-06  -12.308065
 22112  5.963369e-09  -18.937630
 22113  1.707656e-02   -4.070049
 22114  5.000617e-06  -12.205949
 22115  1.131326e-08  -18.297290
 22116  2.569085e-20  -45.108152
 22117  1.400898e-05  -11.175812
 22118  5.405588e-26  -58.179779
 22119  1.558180e-03   -6.464237
 22120  5.945384e-15  -32.756161
 22121  5.951005e-03   -5.124195
 22122  1.207333e-03   -6.719342
 22123  3.378947e-14  -31.018627
 22124  2.971507e-20  -44.962633
 22125  1.784970e-20  -45.472300
 22126  6.460727e-14  -30.370450
 22127  2.234657e-10  -22.221763
 22128  5.520826e-06  -12.106983
 22129  1.421063e-10  -22.674445
 22130  6.194113e-06  -11.991911
 22131  1.855795e-18  -40.828219
 22132  1.309155e-24  -54.992660
 22133  8.665888e-09  -18.563871
 22134  4.054773e-11  -23.928541
 22135  5.784012e-21  -46.599189
 22136  2.795687e-18  -40.418454
 22137  6.411351e-11  -23.470366
 22138  4.205535e-14  -30.799790
 22139  5.359923e-02   -2.926221
 22140  5.817540e-35  -78.829601
 22141  2.746166e-02   -3.594965
 22142  3.508905e-16  -35.586057
 22143  3.816837e-19  -42.409695
 22144  3.123921e-31  -70.241049
 22145  7.182404e-02   -2.633536
 22146  1.459131e-12  -27.253180
 22147  3.091362e-04   -8.081729
 22148  6.892134e-33  -74.054927
 22149  2.509485e-29  -65.854890
 22150  4.007563e-11  -23.940253
 22151  3.630930e-14  -30.946702
 22152  3.315785e-18  -40.247837
 22153  6.277431e-12  -25.794060
 22154  4.531155e-11  -23.817459
 22155  1.339157e-05  -11.220885
 22156  3.910055e-10  -21.662299
 22157  5.074539e-12  -26.006785
 22158  4.971245e-09  -19.119596
 22159  1.080641e-05  -11.435371
 22160  2.668462e-17  -38.162444
 22161  8.147964e-04   -7.112572
 22162  1.225126e-09  -20.520222
 22163  6.957722e-10  -21.085999
 22164  2.601457e-16  -35.885290
 22165  1.010483e-03   -6.897327
 22166  7.480885e-11  -23.316085
 22167  1.717493e-04   -8.669475
 22168  4.362835e-21  -46.881165
 22169  2.378925e-11  -24.461787
 22170  5.571072e-05   -9.795338
 22171  3.736241e-10  -21.707771
 22172  1.015686e-10  -23.010287
 22173  1.180680e-18  -41.280441
 22174  5.019668e-13  -28.320242
 22175  1.024675e-21  -48.329912
 22176  2.729528e-04   -8.206212
 22177  1.063633e-03   -6.846065
 22178  1.063402e-09  -20.661793
 22179  1.531546e-07  -15.691818
 22180  1.872889e-13  -29.306124
 22181  2.619574e-10  -22.062839
 22182  6.687205e-05   -9.612729
 22183  8.828701e-19  -41.571109
 22184  1.244299e-22  -50.438300
 22185  1.020234e-08  -18.400649
 22186  5.223505e-12  -25.977852
 22187  5.557898e-04   -7.495120
 22188  4.502967e-18  -39.941795
 22189  9.750762e-06  -11.538165
 22190  1.754188e-04   -8.648334
 22191  6.579905e-08  -16.536660
 22192  1.515096e-21  -47.938808
 22193  2.486979e-02   -3.694102
 22194  7.726169e-09  -18.678653
 22195  5.306380e-04   -7.541430
 22196  6.310196e-12  -25.788854
 22197  2.574669e-05  -10.567204
 22198  8.488411e-21  -46.215585
 22199  2.272941e-15  -33.717702
 22200  3.036932e-30  -67.966705
 22201  1.160944e-04   -9.061107
 22202  4.219264e-12  -26.191360
 22203  1.440619e-04   -8.845267
 22204  2.364981e-12  -26.770251
 22205  1.623739e-15  -34.054045
 22206  8.458232e-11  -23.193296
 22207  3.563727e-07  -14.847289
 22208  3.005917e-06  -12.714928
 22209  1.708901e-01   -1.766735
 22210  2.757196e-06  -12.801296
 22211  1.852712e-15  -33.922126
 22212  8.986041e-11  -23.132764
 22213  2.433208e-10  -22.136640
 22214  6.895489e-17  -37.213079
 22215  1.897137e-18  -40.806186
 22216  6.486754e-19  -41.879355
 22217  1.226038e-02   -4.401382
 22218  7.387320e-14  -30.236426
 22219  2.505734e-08  -17.502099
 22220  2.386306e-06  -12.945764
 22221  5.586179e-12  -25.910726
 22222  3.767619e-12  -26.304578
 22223  4.458861e-03   -5.412862
 22224  5.604336e-20  -44.328161
 22225  1.185691e-08  -18.250355
 22226  5.735090e-19  -42.002513
 22227  1.313958e-01   -2.029541
 22228  4.591382e-17  -37.619766
 22229  1.172774e-23  -52.800085
 22230  2.160254e-15  -33.768551
 22231  9.634667e-11  -23.063068
 22232  2.397992e-08  -17.546049
 22233  3.077030e-11  -24.204471
 22234  3.067577e-11  -24.207548
 22235  3.510184e-14  -30.980523
 22236  2.371295e-26  -59.003776
 22237  6.545362e-03   -5.028998
 22238  1.663865e-09  -20.214123
 22239  2.130713e-03   -6.151298
 22240  2.525440e-13  -29.007191
 22241  7.558090e-08  -16.398062
 22242  1.634792e-03   -6.416240
 22243  8.878976e-16  -34.657675
 22244  2.050594e-11  -24.610306
 22245  7.160978e-36  -80.924417
 22246  6.113399e-10  -21.215368
 22247  4.224299e-21  -46.913434
 22248  2.105529e-32  -72.938156
 22249  2.592796e-08  -17.467944
 22250  4.091181e-04   -7.801507
 22251  1.682155e-06  -13.295435
 22252  2.600424e-09  -19.767592
 22253  1.526383e-10  -22.602950
 22254  9.324464e-07  -13.885454
 22255  4.013077e-08  -17.031122
 22256  1.112394e-05  -11.406411
 22257  1.942082e-01   -1.638824
 22258  4.547544e-12  -26.116434
 22259  3.428052e-11  -24.096444
 22260  1.509278e-25  -57.152996
 22261  2.828844e-14  -31.196323
 22262  3.941910e-23  -51.587792
 22263  4.420173e-10  -21.539672
 22264  4.662480e-50 -113.589707
 22265  4.309399e-16  -35.380563
 22266  3.937198e-15  -33.168307
 22267  1.412321e-05  -11.167691
 22268  1.109554e-23  -52.855499
 22269  3.165260e-11  -24.176201
 22270  3.732059e-13  -28.616646
 22271  2.976330e-03   -5.817064
 22272  7.557355e-08  -16.398159
 22273  2.212564e-13  -29.139454
 22274  1.124423e-11  -25.211166
 22275  2.763004e-09  -19.706947
 22276  5.539072e-08  -16.708854
 22277  8.276883e-08  -16.307214
 22278  6.326626e-09  -18.878499
 22279  2.354208e-07  -15.261891
 22280  1.577175e-11  -24.872801
 22281  1.055940e-20  -45.997271
 22282  4.084334e-33  -74.578149
 22283  1.077348e-04   -9.135838
 22284  1.075527e-06  -13.742699
 22285  6.950080e-09  -18.784513
 22286  1.729163e-03   -6.360118
 22287  2.601781e-08  -17.464485
 22288  1.419603e-12  -27.280644
 22289  5.191599e-13  -28.286565
 22290  8.474177e-18  -39.309508
 22291  8.696789e-03   -4.744801
 22292  8.678209e-26  -57.706397
 22293  1.145805e-08  -18.284574
 22294  2.472530e-13  -29.028364
 22295  2.128963e-05  -10.757290
 22296  1.452960e-17  -38.770343
 22297  1.150707e-14  -32.095815
 22298  1.048761e-22  -50.609263
 22299  1.559389e-10  -22.581557
 22300  4.916020e-09  -19.130767
 22301  1.210907e-06  -13.624141
 22302  1.066238e-13  -29.869469
 22303  6.911766e-07  -14.184871
 22304  3.125069e-21  -47.214831
 22305  1.374626e-02   -4.286989
 22306  3.275107e-47 -107.035149
 22307  1.885621e-15  -33.904519
 22308  9.714480e-28  -62.198765
 22309  2.574963e-02   -3.659335
 22310  6.496269e-05   -9.641697
 22311  6.829691e-20  -44.130422
 22312  1.411876e-10  -22.680931
 22313  3.961199e-13  -28.557059
 22314  2.228472e-24  -54.460726
 22315  6.065185e-09  -18.920701
 22316  5.137256e-11  -23.691917
 22317  8.874256e-06  -11.632356
 22318  7.981274e-14  -30.159093
 22319  1.624006e-07  -15.633200
 22320  2.512036e-15  -33.617683
 22321  3.911051e-18  -40.082726
 22322  2.132563e-31  -70.622813
 22323  1.363584e-19  -43.439000
 22324  1.310296e-14  -31.965938
 22325  2.827740e-06  -12.776033
 22326  1.445281e-05  -11.144621
 22327  1.685816e-02   -4.082920
 22328  2.451479e-10  -22.129159
 22329  5.978772e-10  -21.237636
 22330  1.880223e-11  -24.697046
 22331  1.434976e-09  -20.362118
 22332  3.709481e-21  -47.043395
 22333  1.847880e-12  -27.016982
 22334  2.609468e-09  -19.764119
 22335  5.769967e-10  -21.273184
 22336  1.186428e-08  -18.249734
 22337  4.755326e-10  -21.466586
 22338  1.795586e-05  -10.927594
 22339  2.573085e-07  -15.172990
 22340  5.908372e-14  -30.459821
 22341  7.469620e-12  -25.620177
 22342  4.948681e-07  -14.518975
 22343  2.991286e-04   -8.114637
 22344  4.089249e-21  -46.945926
 22345  2.255887e-03   -6.094212
 22346  8.435449e-18  -39.314089
 22347  1.126651e-07  -15.998846
 22348  1.472908e-10  -22.638612
 22349  1.001888e-16  -36.839476
 22350  1.036198e-05  -11.477367
 22351  1.621543e-02   -4.121792
 22352  5.601837e-18  -39.723437
 22353  2.343215e-08  -17.569157
 22354  1.615611e-04   -8.730627
 22355  3.693395e-08  -17.114135
 22356  7.093436e-10  -21.066681
 22357  2.631476e-05  -10.545381
 22358  1.000495e-17  -39.143452
 22359  7.749631e-07  -14.070450
 22360  2.199672e-06  -13.027202
 22361  8.852812e-07  -13.937360
 22362  1.499298e-13  -29.528609
 22363  1.039936e-10  -22.986692
 22364  1.353278e-07  -15.815566
 22365  3.034295e-05  -10.402946
 22366  5.714370e-08  -16.677697
 22367  1.477511e-11  -24.938077
 22368  8.049669e-20  -43.966071
 22369  9.870818e-22  -48.367289
 22370  1.910188e-12  -26.983819
 22371  6.308034e-07  -14.276272
 22372  5.735433e-24  -53.515379
 22373  1.202986e-05  -11.328119
 22374  1.025816e-18  -41.421043
 22375  4.738707e-06  -12.259746
 22376  7.548726e-12  -25.609642
 22377  8.875424e-05   -9.329639
 22378  3.267823e-09  -19.539142
 22379  7.424256e-09  -18.718513
 22380  1.242061e-12  -27.414249
 22381  2.838797e-07  -15.074715
 22382  1.112972e-05  -11.405892
 22383  2.109061e-08  -17.674438
 22384  1.374248e-09  -20.405359
 22385  4.440585e-16  -35.350575
 22386  6.771845e-05   -9.600152
 22387  4.610919e-04   -7.681913
 22388  2.713750e-11  -24.330104
 22389  1.505662e-05  -11.103693
 22390  9.720016e-13  -27.659419
 22391  2.720447e-17  -38.143150
 22392  6.915879e-05   -9.579105
 22393  2.858774e-05  -10.462533
 22394  5.313251e-24  -53.591838
 22395  2.411719e-15  -33.658437
 22396  1.332838e-09  -20.435956
 22397  1.410590e-05  -11.168918
 22398  2.050134e-04   -8.492435
 22399  6.429983e-07  -14.257124
 22400  6.418770e-21  -46.495060
 22401  2.415754e-11  -24.446425
 22402  1.075330e-07  -16.045468
 22403  1.899242e-06  -13.174056
 22404  7.850377e-08  -16.360119
 22405  3.741537e-13  -28.614110
 22406  7.241129e-03   -4.927978
 22407  5.915615e-04   -7.432745
 22408  6.427900e-15  -32.678129
 22409  3.223501e-11  -24.157968
 22410  2.293465e-07  -15.288032
 22411  5.246249e-13  -28.276093
 22412  4.899038e-07  -14.529057
 22413  1.912405e-09  -20.074904
 22414  2.206431e-18  -40.655156
 22415  5.018238e-05   -9.899847
 22416  2.016402e-10  -22.324536
 22417  1.244607e-06  -13.596691
 22418  6.801666e-13  -28.016439
 22419  8.278753e-12  -25.517329
 22420  2.497008e-13  -29.018513
 22421  9.715569e-08  -16.146951
 22422  5.267957e-09  -19.061623
 22423  2.786645e-05  -10.488087
 22424  2.965379e-08  -17.333676
 22425  2.424068e-08  -17.535234
 22426  3.631556e-12  -26.341360
 22427  1.718925e-12  -27.089322
 22428  4.963915e-06  -12.213316
 22429  3.713434e-07  -14.806139
 22430  8.625519e-08  -16.265956
 22431  2.529422e-04   -8.282350
 22432  1.063769e-09  -20.661448
 22433  8.240244e-10  -20.916821
 22434  1.044030e-09  -20.680177
 22435  5.204007e-06  -12.166082
 22436  1.892239e-11  -24.690675
 22437  6.831303e-06  -11.893995
 22438  6.722570e-07  -14.212625
 22439  5.083826e-09  -19.097202
 22440  2.009433e-04   -8.512488
 22441  4.930238e-15  -32.943389
 22442  2.163411e-12  -26.859335
 22443  3.604591e-10  -21.743643
 22444  2.696538e-19  -42.757148
 22445  5.861919e-05   -9.744448
 22446  6.908382e-18  -39.513796
 22447  4.780834e-04   -7.645725
 22448  3.948724e-05  -10.139533
 22449  2.321780e-07  -15.275761
 22450  9.038520e-05   -9.311430
 22451  1.780624e-06  -13.238546
 22452  6.499030e-08  -16.549028
 22453  9.116389e-02   -2.395096
 22454  3.142947e-08  -17.275520
 22455  3.190205e-06  -12.655425
 22456  1.714726e-17  -38.604693
 22457  4.033002e-06  -12.420999
 22458  1.530992e-09  -20.297350
 22459  4.410557e-04   -7.726339
 22460  1.678609e-06  -13.297545
 22461  4.070847e-05  -10.109074
 22462  9.480225e-06  -11.566302
 22463  3.273648e-16  -35.655457
 22464  1.224834e-10  -22.823045
 22465  1.636179e-04   -8.717976
 22466  1.635806e-02   -4.113035
 22467  2.567621e-07  -15.175116
 22468  1.521994e-25  -57.144606
 22469  1.784811e-02   -4.025858
 22470  3.501972e-12  -26.377695
 22471  5.344227e-08  -16.744664
 22472  9.947185e-05   -9.215636
 22473  7.863933e-20  -43.989415
 22474  5.753260e-27  -60.420031
 22475  4.393504e-13  -28.453479
 22476  3.463825e-40  -90.861030
 22477  3.049866e-15  -33.423679
 22478  1.379465e-38  -87.176538
 22479  2.813267e-06  -12.781164
 22480  3.167347e-02   -3.452276
 22481  9.596330e-12  -25.369640
 22482  6.967966e-11  -23.387113
 22483  2.042397e-05  -10.798802
 22484  2.057859e-16  -36.119695
 22485  1.309599e-17  -38.874226
 22486  8.813726e-07  -13.941785
 22487  5.793533e-09  -18.966523
 22488  1.820447e-11  -24.729354
 22489  1.598250e-11  -24.859527
 22490  9.078345e-24  -53.056150
 22491  6.120904e-07  -14.306386
 22492  1.224566e-16  -36.638775
 22493  1.340920e-02   -4.311814
